Date,Open,High,Low,Close,Adj Close,Volume
2023-03-06,61100.000000,61600.000000,60800.000000,61500.000000,60842.285156,13630602
2023-03-07,61400.000000,61400.000000,60700.000000,60700.000000,60050.835938,11473280
2023-03-08,60100.000000,60500.000000,59900.000000,60300.000000,59655.117188,14161857
2023-03-09,60500.000000,60800.000000,59900.000000,60100.000000,59457.253906,14334499
2023-03-10,59500.000000,59700.000000,59100.000000,59500.000000,58863.671875,11902471
2023-03-13,59900.000000,60200.000000,59300.000000,60000.000000,59358.324219,12779724
2023-03-14,59400.000000,59500.000000,59000.000000,59000.000000,58369.019531,12147346
2023-03-15,60000.000000,60300.000000,59600.000000,59800.000000,59160.464844,10482149
2023-03-16,59200.000000,60200.000000,59100.000000,59900.000000,59259.394531,10611939
2023-03-17,60800.000000,61300.000000,60600.000000,61300.000000,60644.421875,14090110
2023-03-20,61100.000000,61200.000000,60200.000000,60200.000000,59556.187500,9618009
2023-03-21,60500.000000,60700.000000,60100.000000,60300.000000,59655.117188,8318514
2023-03-22,61000.000000,61200.000000,60500.000000,61100.000000,60446.562500,8978591
2023-03-23,60600.000000,62300.000000,60600.000000,62300.000000,61633.730469,15381057
2023-03-24,62700.000000,63300.000000,62300.000000,63000.000000,62326.242188,18278602
2023-03-27,62600.000000,62800.000000,62000.000000,62100.000000,61435.867188,11039331
2023-03-28,62400.000000,62900.000000,62100.000000,62900.000000,62227.312500,11614118
2023-03-29,62500.000000,62700.000000,62200.000000,62700.000000,62029.449219,11216008
2023-03-30,63700.000000,63700.000000,63100.000000,63200.000000,62886.175781,15684377
2023-03-31,64000.000000,64000.000000,63700.000000,64000.000000,63682.203125,14094479
2023-04-03,64000.000000,64000.000000,63000.000000,63100.000000,62786.671875,11973133
2023-04-04,63400.000000,63800.000000,62800.000000,63600.000000,63284.187500,11120514
2023-04-05,63700.000000,64000.000000,63400.000000,63900.000000,63582.699219,9176149
2023-04-06,63500.000000,63600.000000,62300.000000,62300.000000,61990.644531,14992747
2023-04-07,63800.000000,65200.000000,63800.000000,65000.000000,64677.234375,27476120
2023-04-10,64800.000000,66300.000000,64700.000000,65700.000000,65373.761719,18777166
2023-04-11,66200.000000,66200.000000,65400.000000,65900.000000,65572.765625,16323183
2023-04-12,65800.000000,66200.000000,65300.000000,66000.000000,65672.273438,15021313
2023-04-13,65600.000000,66100.000000,65400.000000,66100.000000,65771.773438,15091022
2023-04-14,66600.000000,66600.000000,65000.000000,65100.000000,64776.738281,16176490
2023-04-17,65000.000000,65600.000000,64700.000000,65300.000000,64975.746094,13486618
2023-04-18,65900.000000,66000.000000,64800.000000,65600.000000,65274.257813,14802060
2023-04-19,65500.000000,65800.000000,65300.000000,65500.000000,65174.753906,10255985
2023-04-20,65100.000000,65300.000000,64600.000000,65300.000000,64975.746094,9501169
2023-04-21,65800.000000,65900.000000,65400.000000,65700.000000,65373.761719,10538622
2023-04-24,65300.000000,65700.000000,64800.000000,65200.000000,64876.242188,12986581
2023-04-25,65300.000000,65400.000000,63400.000000,63600.000000,63284.187500,16193271
2023-04-26,63600.000000,64300.000000,63300.000000,64100.000000,63781.703125,12664541
2023-04-27,64100.000000,65000.000000,63300.000000,64600.000000,64279.222656,14779601
2023-04-28,65200.000000,65900.000000,65000.000000,65500.000000,65174.753906,19699481
2023-05-02,66000.000000,66300.000000,65100.000000,65700.000000,65373.761719,14396948
2023-05-03,65100.000000,65600.000000,64900.000000,65400.000000,65075.250000,8876749
2023-05-04,65600.000000,65700.000000,64700.000000,65100.000000,64776.738281,9791064
2023-05-08,66300.000000,66300.000000,65400.000000,65900.000000,65572.765625,9405365
2023-05-09,65800.000000,65800.000000,65100.000000,65300.000000,64975.746094,9366861
2023-05-10,65500.000000,65500.000000,64300.000000,64600.000000,64279.222656,13057727
2023-05-11,64700.000000,65100.000000,64200.000000,64200.000000,63881.207031,11648905
2023-05-12,63700.000000,64600.000000,63600.000000,64100.000000,63781.703125,8693913
2023-05-15,64100.000000,64600.000000,63900.000000,64500.000000,64179.718750,8172021
2023-05-16,65800.000000,65900.000000,65300.000000,65400.000000,65075.250000,12334657
2023-05-17,65900.000000,65900.000000,64800.000000,65000.000000,64677.234375,10745504
2023-05-18,66000.000000,66200.000000,65700.000000,66200.000000,65871.273438,14431704
2023-05-19,67800.000000,68400.000000,67500.000000,68400.000000,68060.351563,20349345
2023-05-22,68400.000000,69000.000000,68000.000000,68500.000000,68159.859375,14470308
2023-05-23,68500.000000,68700.000000,68100.000000,68400.000000,68060.351563,8561643
2023-05-24,68100.000000,68700.000000,68000.000000,68500.000000,68159.859375,8192896
2023-05-25,69900.000000,70000.000000,68700.000000,68800.000000,68458.367188,14231160
2023-05-26,69800.000000,70400.000000,69500.000000,70300.000000,69950.921875,19549511
2023-05-30,71300.000000,72300.000000,71200.000000,72300.000000,71940.984375,27476897
2023-05-31,72400.000000,72500.000000,71000.000000,71400.000000,71045.453125,25666087
2023-06-01,70900.000000,71600.000000,70600.000000,70900.000000,70547.937500,14669296
2023-06-02,71700.000000,72200.000000,71600.000000,72200.000000,71841.484375,12161798
2023-06-05,72700.000000,72700.000000,71400.000000,71700.000000,71343.968750,12686829
2023-06-07,71300.000000,71600.000000,70800.000000,71000.000000,70647.445313,14796613
2023-06-08,70400.000000,70900.000000,70000.000000,70900.000000,70547.937500,19165568
2023-06-09,71100.000000,72300.000000,70800.000000,72000.000000,71642.476563,15050209
2023-06-12,72100.000000,72400.000000,70800.000000,71000.000000,70647.445313,12064287
2023-06-13,71700.000000,72200.000000,71600.000000,72000.000000,71642.476563,13227285
2023-06-14,72100.000000,72200.000000,71100.000000,71900.000000,71542.976563,12541046
2023-06-15,72100.000000,72300.000000,71300.000000,71500.000000,71144.960938,13614994
2023-06-16,71800.000000,71900.000000,70900.000000,71800.000000,71443.468750,15373696
2023-06-19,71300.000000,71700.000000,70900.000000,71200.000000,70846.445313,11100887
2023-06-20,70700.000000,71400.000000,70400.000000,71400.000000,71045.453125,11557883
2023-06-21,70700.000000,71200.000000,70400.000000,70500.000000,70149.921875,10626603
2023-06-22,70200.000000,71500.000000,70100.000000,71300.000000,70945.953125,11411007
2023-06-23,72000.000000,72200.000000,71600.000000,71600.000000,71244.460938,12329484
2023-06-26,71700.000000,72500.000000,71500.000000,72400.000000,72040.492188,10541901
2023-06-27,72500.000000,72600.000000,72000.000000,72600.000000,72239.500000,9442997
2023-06-28,72600.000000,72700.000000,72000.000000,72700.000000,72339.000000,8783093
2023-06-29,73100.000000,73400.000000,72400.000000,72400.000000,72400.000000,12229967
2023-06-30,72500.000000,72700.000000,71700.000000,72200.000000,72200.000000,11694765
2023-07-03,72700.000000,73200.000000,72600.000000,73000.000000,73000.000000,10722181
2023-07-04,73400.000000,73600.000000,72900.000000,73000.000000,73000.000000,10214350
2023-07-05,73000.000000,73300.000000,71900.000000,72000.000000,72000.000000,12310610
2023-07-06,71900.000000,72400.000000,71500.000000,71600.000000,71600.000000,14777667
2023-07-07,71100.000000,71400.000000,69800.000000,69900.000000,69900.000000,17308877
2023-07-10,70000.000000,70400.000000,69200.000000,69500.000000,69500.000000,11713926
2023-07-11,70200.000000,71500.000000,70100.000000,71500.000000,71500.000000,12177392
2023-07-12,71200.000000,72000.000000,71100.000000,71900.000000,71900.000000,10375581
2023-07-13,72400.000000,72600.000000,71900.000000,71900.000000,71900.000000,14417279
2023-07-14,72500.000000,73400.000000,72400.000000,73400.000000,73400.000000,15882519
2023-07-17,73200.000000,73500.000000,72800.000000,73300.000000,73300.000000,10060049
2023-07-18,73200.000000,73500.000000,72000.000000,72000.000000,72000.000000,11697900
2023-07-19,72700.000000,72800.000000,71300.000000,71700.000000,71700.000000,10896412
2023-07-20,71100.000000,71500.000000,70800.000000,71000.000000,71000.000000,9732730
2023-07-21,70400.000000,70400.000000,69400.000000,70300.000000,70300.000000,16528926
2023-07-24,70100.000000,70900.000000,69900.000000,70400.000000,70400.000000,13418597
2023-07-25,70000.000000,70500.000000,69800.000000,70000.000000,70000.000000,14314945
2023-07-26,69800.000000,70600.000000,68100.000000,69800.000000,69800.000000,30016221
2023-07-27,69900.000000,71700.000000,69300.000000,71700.000000,71700.000000,24261179
2023-07-28,71800.000000,72400.000000,70100.000000,70600.000000,70600.000000,19420683
2023-07-31,70900.000000,71000.000000,69800.000000,69800.000000,69800.000000,13035420
2023-08-01,70100.000000,71200.000000,70000.000000,71100.000000,71100.000000,12299254
2023-08-02,70700.000000,71000.000000,69800.000000,69900.000000,69900.000000,13835020
2023-08-03,69900.000000,70200.000000,68500.000000,68800.000000,68800.000000,20087090
2023-08-04,68800.000000,69100.000000,68200.000000,68300.000000,68300.000000,12360193
2023-08-07,67700.000000,69200.000000,67600.000000,68500.000000,68500.000000,10968505
2023-08-08,69000.000000,69100.000000,67400.000000,67600.000000,67600.000000,14664709
2023-08-09,68000.000000,69600.000000,67900.000000,68900.000000,68900.000000,17259673
2023-08-10,68300.000000,68500.000000,67800.000000,68000.000000,68000.000000,10227311
2023-08-11,68400.000000,68800.000000,67500.000000,67500.000000,67500.000000,9781038
2023-08-14,67500.000000,67900.000000,66900.000000,67300.000000,67300.000000,9352343
2023-08-16,66700.000000,67100.000000,66300.000000,67000.000000,67000.000000,13174578
2023-08-17,66300.000000,66800.000000,66000.000000,66700.000000,66700.000000,10778652
2023-08-18,66000.000000,66700.000000,65800.000000,66300.000000,66300.000000,11745006
2023-08-21,66600.000000,67100.000000,66300.000000,66600.000000,66600.000000,9720067
2023-08-22,67200.000000,67700.000000,66300.000000,66600.000000,66600.000000,10500242
2023-08-23,66700.000000,67100.000000,66400.000000,67100.000000,67100.000000,9549352
2023-08-24,68300.000000,68700.000000,67900.000000,68200.000000,68200.000000,15044463
2023-08-25,67100.000000,67400.000000,66900.000000,67100.000000,67100.000000,7032462
2023-08-28,66800.000000,67000.000000,66500.000000,66800.000000,66800.000000,5824628
2023-08-29,66900.000000,67200.000000,66600.000000,66800.000000,66800.000000,9114352
2023-08-30,67300.000000,67700.000000,67100.000000,67100.000000,67100.000000,9181223
2023-08-31,67100.000000,67200.000000,66400.000000,66900.000000,66900.000000,15964630
2023-09-01,66800.000000,71000.000000,66700.000000,71000.000000,71000.000000,29738235
2023-09-04,72900.000000,72900.000000,70700.000000,71200.000000,71200.000000,26286495
2023-09-05,70900.000000,71500.000000,70200.000000,70700.000000,70700.000000,12330239
2023-09-06,70700.000000,70800.000000,69700.000000,70000.000000,70000.000000,11414620
2023-09-07,70000.000000,70600.000000,69600.000000,70400.000000,70400.000000,13741241
2023-09-08,70200.000000,70300.000000,69600.000000,70300.000000,70300.000000,10688118
2023-09-11,70400.000000,70800.000000,70000.000000,70800.000000,70800.000000,11785462
2023-09-12,70800.000000,71000.000000,70400.000000,70500.000000,70500.000000,11688599
2023-09-13,71100.000000,71600.000000,70300.000000,70900.000000,70900.000000,15955797
2023-09-14,71200.000000,71800.000000,70800.000000,71700.000000,71700.000000,21041407
2023-09-15,71700.000000,72300.000000,71400.000000,72000.000000,72000.000000,17823512
2023-09-18,71300.000000,71700.000000,70200.000000,70200.000000,70200.000000,16040727
2023-09-19,70400.000000,70800.000000,69600.000000,69800.000000,69800.000000,11820188
2023-09-20,70000.000000,70300.000000,69500.000000,69600.000000,69600.000000,10873015
2023-09-21,69200.000000,69800.000000,68800.000000,68900.000000,68900.000000,10796336
2023-09-22,68300.000000,68900.000000,68300.000000,68800.000000,68800.000000,9897840
2023-09-25,68500.000000,69700.000000,68500.000000,69400.000000,69400.000000,13582516
2023-09-26,70000.000000,70000.000000,68400.000000,68600.000000,68600.000000,13143470
2023-09-27,68600.000000,69100.000000,68200.000000,68400.000000,68400.000000,14886491
2023-10-04,67400.000000,67700.000000,66700.000000,67500.000000,67500.000000,23361149
2023-10-05,67300.000000,67400.000000,66700.000000,66700.000000,66700.000000,16108313
2023-10-06,67100.000000,67300.000000,66000.000000,66000.000000,66000.000000,14386527
2023-10-10,66200.000000,67600.000000,66200.000000,66400.000000,66400.000000,19889202
2023-10-11,68600.000000,69400.000000,67900.000000,68200.000000,68200.000000,25209349
2023-10-12,68600.000000,69700.000000,68200.000000,68900.000000,68900.000000,19311380
2023-10-13,68000.000000,68500.000000,67700.000000,68000.000000,68000.000000,9724086
2023-10-16,67900.000000,68500.000000,66800.000000,67300.000000,67300.000000,12599299
2023-10-17,67700.000000,69900.000000,67400.000000,69400.000000,69400.000000,17299253
2023-10-18,68900.000000,70500.000000,68800.000000,70500.000000,70500.000000,16493184
2023-10-19,69700.000000,70000.000000,69400.000000,69500.000000,69500.000000,13985012
2023-10-20,68900.000000,69200.000000,68100.000000,68800.000000,68800.000000,15204495
2023-10-23,68700.000000,69100.000000,68200.000000,68400.000000,68400.000000,11625959
2023-10-24,68700.000000,68800.000000,67700.000000,68500.000000,68500.000000,12791710
2023-10-25,68800.000000,68800.000000,67900.000000,68000.000000,68000.000000,10610703
2023-10-26,67000.000000,67900.000000,66700.000000,66700.000000,66700.000000,15517624
2023-10-27,67100.000000,67300.000000,66700.000000,67300.000000,67300.000000,11334726
2023-10-30,66800.000000,67800.000000,66700.000000,67300.000000,67300.000000,10139270
2023-10-31,67600.000000,68300.000000,66900.000000,66900.000000,66900.000000,14488892
2023-11-01,67500.000000,68900.000000,67300.000000,68600.000000,68600.000000,13775256
2023-11-02,70000.000000,70000.000000,69400.000000,69700.000000,69700.000000,16350031
2023-11-03,69700.000000,70200.000000,69500.000000,69600.000000,69600.000000,10322234
2023-11-06,69800.000000,70900.000000,69300.000000,70900.000000,70900.000000,22228489
2023-11-07,70600.000000,70900.000000,70000.000000,70900.000000,70900.000000,17228731
2023-11-08,71300.000000,71400.000000,69700.000000,69900.000000,69900.000000,12901310
2023-11-09,69900.000000,70800.000000,69600.000000,70300.000000,70300.000000,12301373
2023-11-10,70000.000000,70500.000000,69500.000000,70500.000000,70500.000000,9684347
2023-11-13,71300.000000,71300.000000,70300.000000,70400.000000,70400.000000,9246919
2023-11-14,71000.000000,71100.000000,70600.000000,70800.000000,70800.000000,9567984
2023-11-15,71600.000000,72200.000000,71500.000000,72200.000000,72200.000000,20148677
2023-11-16,72500.000000,73000.000000,72300.000000,72800.000000,72800.000000,15860451
2023-11-17,72300.000000,73000.000000,72300.000000,72500.000000,72500.000000,11494644
2023-11-20,72100.000000,73000.000000,72100.000000,72700.000000,72700.000000,10610157
2023-11-21,73100.000000,73400.000000,72700.000000,72800.000000,72800.000000,9712881
2023-11-22,72200.000000,73000.000000,71900.000000,72800.000000,72800.000000,11105143
2023-11-23,73000.000000,73200.000000,72200.000000,72400.000000,72400.000000,6775614
2023-11-24,72400.000000,72600.000000,71700.000000,71700.000000,71700.000000,6676685
2023-11-27,71500.000000,72100.000000,71100.000000,71300.000000,71300.000000,9113857
2023-11-28,71400.000000,72700.000000,71300.000000,72700.000000,72700.000000,13283081
2023-11-29,72400.000000,72800.000000,72200.000000,72700.000000,72700.000000,9283933
2023-11-30,72700.000000,72800.000000,72200.000000,72800.000000,72800.000000,15783714
2023-12-01,72400.000000,72500.000000,71700.000000,72000.000000,72000.000000,9871284
2023-12-04,72800.000000,72900.000000,72400.000000,72600.000000,72600.000000,10229267
2023-12-05,72300.000000,72400.000000,71200.000000,71200.000000,71200.000000,12129682
2023-12-06,71800.000000,72100.000000,71600.000000,71700.000000,71700.000000,8123087
2023-12-07,71800.000000,71900.000000,71100.000000,71500.000000,71500.000000,8862017
2023-12-08,72100.000000,72800.000000,71900.000000,72600.000000,72600.000000,10859463
2023-12-11,72800.000000,73000.000000,72200.000000,73000.000000,73000.000000,9861960
2023-12-12,73300.000000,73500.000000,73100.000000,73500.000000,73500.000000,13758646
2023-12-13,73300.000000,73500.000000,72800.000000,72800.000000,72800.000000,13116766
2023-12-14,74100.000000,74300.000000,72500.000000,73100.000000,73100.000000,27567593
2023-12-15,73800.000000,74000.000000,73200.000000,73300.000000,73300.000000,15419815
2023-12-18,73300.000000,73400.000000,72800.000000,72900.000000,72900.000000,9690551
2023-12-19,73000.000000,73400.000000,72800.000000,73400.000000,73400.000000,8907632
2023-12-20,74200.000000,74900.000000,73800.000000,74800.000000,74800.000000,16870156
2023-12-21,74600.000000,75000.000000,74300.000000,75000.000000,75000.000000,13478766
2023-12-22,75800.000000,76300.000000,75400.000000,75900.000000,75900.000000,14515608
2023-12-26,76100.000000,76700.000000,75700.000000,76600.000000,76600.000000,13164909
2023-12-27,76700.000000,78000.000000,76500.000000,78000.000000,78000.000000,20651042
2023-12-28,77700.000000,78500.000000,77500.000000,78500.000000,78500.000000,17797536
2024-01-02,78200.000000,79800.000000,78200.000000,79600.000000,79600.000000,17142847
2024-01-03,78500.000000,78800.000000,77000.000000,77000.000000,77000.000000,21753644
2024-01-04,76100.000000,77300.000000,76100.000000,76600.000000,76600.000000,15324439
2024-01-05,76700.000000,77100.000000,76400.000000,76600.000000,76600.000000,11304316
2024-01-08,77000.000000,77500.000000,76400.000000,76500.000000,76500.000000,11088724
2024-01-09,77400.000000,77700.000000,74300.000000,74700.000000,74700.000000,26019249
2024-01-10,75000.000000,75200.000000,73200.000000,73600.000000,73600.000000,20259529
2024-01-11,72900.000000,73600.000000,72700.000000,73200.000000,73200.000000,57691266
2024-01-12,73000.000000,74100.000000,72800.000000,73100.000000,73100.000000,13038939
